timestamp,ir_value
10267,99963
10275,99961
10283,99924
10291,99914
10299,99880
10307,99877
10315,99897
10778,100048
10786,100030
10794,99983
10802,99960
10810,99921
10818,99936
10826,99869
10834,99867
10842,99833
10850,99873
10858,99929
10866,99877
10874,99923
10882,99908
10890,99966
10898,99934
10906,99929
10914,100003
10922,99995
10930,100036
10938,100021
10946,99993
10954,100012
10962,100075
10970,100070
10978,100084
10986,100117
10994,100068
11002,100092
11010,100066
11018,100091
11026,100114
11034,100076
11042,100086
11050,100073
11058,100055
11066,100095
11074,100037
11082,100038
11090,100028
11098,100037
11106,100030
11114,99996
11122,100039
11130,100018
11138,100067
11146,100040
11154,99990
11162,100070
11170,100046
11178,100062
11186,100060
11194,100026
11202,100051
11210,100087
11218,100080
11226,100106
11234,100123
11242,100083
11250,100112
11258,100109
11266,100109
11274,100122
11282,100030
11290,100020
11298,100011
11306,99973
11314,99956
11322,99910
11330,99888
11338,99836
11346,99829
11354,99854
11362,99831
11370,99864
11378,99829
11386,99862
11394,99896
11402,99897
11410,99911
11418,99951
11426,99942
11434,99974
11442,99984
11450,99990
11458,100051
11466,99974
11474,100032
11482,100019
11490,100045
11498,100039
11506,100010
11514,100047
11522,100042
11530,100059
11538,100049
11546,100019
11554,100056
11562,100007
11570,100051
11578,100014
11586,100043
11594,100012
11602,100010
11610,100030
11618,100020
11626,100087
11634,100022
11642,100048
11650,100042
11658,100069
11666,100073
11674,100058
11682,100080
11690,100063
11698,100082
11706,100088
11714,100039
11722,100109
11730,100079
11738,100098
11746,100077
11754,100056
11762,100076
11770,100071
12388,99866
12396,99846
12404,99859
12412,99880
12420,99914
12428,99880
12436,99917
12444,99914
12452,99930
12460,99944
12468,99955
12476,99986
12484,99969
12492,99990
12500,99988
12508,99880
12516,100034
12524,100005
12532,100050
12540,100027
12548,100047
12556,100038
12564,100037
12572,100060
12580,100068
12588,100001
12596,100012
12604,100036
12612,100010
12620,100007
12628,100052
12636,99987
12644,99993
12652,99966
12660,99986
12668,100002
12676,99917
12684,99965
12692,99941
12700,99940
12708,99923
12716,99891
12724,99949
12732,99958
12740,99982
12748,99940
12756,99917
12764,99979
12772,99942
12780,99969
12788,99967
12796,99943
12804,99915
12812,99956
12820,99942
12828,99926
12836,99887
12844,99813
12852,99787
12860,99770
12868,99730
12876,99717
12884,99676
12892,99674
12900,99627
12908,99648
12916,99691
12924,99636
12932,99678
12940,99672
12948,99720
12956,99699
12964,99711
12972,99756
12980,99762
12988,99783
12996,99828
13004,99808
13012,99831
13020,99842
13028,99822
13036,99837
13044,99809
13052,99872
13060,99885
13068,99861
13076,99857
13084,99808
13092,99868
13100,99885
13108,99849
13116,99856
13124,99853
13132,99817
13140,99855
13148,99814
13156,99836
13164,99859
13172,99808
13180,99827
13188,99793
13196,99846
13204,99911
13212,99828
13220,99860
13228,99846
13236,99875
13244,99894
13252,99863
13260,99888
13268,99895
13276,99911
13284,99936
13292,99865
13300,99933
13308,99931
13316,99946
13324,99932
13332,99860
13340,99890
13348,99895
13356,99847
13364,99824
13372,99783
13380,99772
13830,99972
13838,99911
13846,99862
13854,99859
13862,99824
13870,99819
13878,99770
13886,99747
13894,99713
13902,99711
13910,99704
13918,99684
13926,99739
13934,99707
13942,99725
13950,99726
13958,99729
13966,99792
13974,99769
13982,99801
13990,99790
13998,99818
14006,99857
14014,99835
14022,99847
14030,99857
14038,99865
14046,99897
14054,99826
14062,99891
14070,99841
14078,99871
14086,99918
14094,99868
14102,99857
14110,99840
14118,99867
14126,99877
14134,99856
14142,99849
14150,99820
14158,99830
14166,99815
14174,99792
14182,99838
14190,99831
14198,99827
14206,99831
14214,99856
14222,99829
14230,99841
14238,99835
14246,99855
14254,99848
14262,99802
14270,99857
14278,99851
14286,99872
14294,99885
14302,99844
14310,99902
14318,99840
14326,99870
14334,99908
14342,99862
14350,99870
14358,99819
14366,99810
14374,99769
14382,99748
14390,99740
14398,99681
14406,99648
14414,99635
14422,99610
14430,99636
14438,99631
14446,99662
14454,99663
14462,99625
14470,99681
14478,99713
14486,99694
14494,99727
14502,99713
14510,99733
14518,99788
14526,99787
14534,99795
14542,99819
14550,99786
14558,99812
14566,99804
14574,99845
14582,99898
14590,99838
14598,99849
14606,99812
14614,99846
14622,99863
14630,99838
14638,99826
14646,99820
14654,99844
14662,99811
14670,99760
14678,99828
14686,99828
14694,99793
14702,99805
14710,99769
14718,99802
14726,99815
14734,99811
14742,99826
14750,99831
14758,99828
14766,99846
14774,99819
14782,99836
14790,99863
14798,99833
14806,99855
14814,99820
14822,99871
15083,99754
15091,99745
15099,99755
15107,99728
15115,99748
15123,99741
15131,99709
15139,99730
15147,99731
15155,99729
15163,99740
15171,99724
15179,99699
15187,99727
15195,99673
15203,99704
15211,99717
15219,99659
15227,99705
15235,99679
15243,99695
15251,99725
15259,99695
15267,99719
15275,99696
15283,99662
15291,99686
15299,99727
15307,99696
15315,99745
15323,99697
15331,99757
15339,99765
15347,99741
15355,99757
15363,99761
15371,99737
15379,99737
15387,99734
15395,99702
15403,99694
15411,99652
15419,99602
15427,99614
15435,99544
15443,99563
15451,99515
15459,99512
15467,99539
15475,99504
15483,99576
15491,99526
15499,99582
15507,99589
15515,99581
15523,99629
15531,99579
15539,99637
15547,99642
15555,99664
15563,99673
15571,99639
15579,99701
15587,99712
15595,99720
15603,99702
15611,99709
15619,99670
15627,99713
15635,99723
15643,99733
15651,99755
15659,99698
15667,99706
15675,99731
15683,99699
15691,99759
15699,99734
15707,99702
15715,99710
15723,99685
15731,99729
15739,99671
15747,99692
15755,99722
15763,99684
15771,99739
15779,99672
15787,99728
15795,99760
15803,99751
15811,99744
15819,99689
15827,99770
15835,99760
15843,99777
15851,99829
15859,99781
15867,99788
15875,99777
15883,99794
15891,99821
15899,99737
15907,99799
15915,99776
15923,99762
15931,99730
15939,99781
15947,99651
15955,99593
15963,99587
15971,99534
15979,99505
15987,99473
15995,99461
16003,99446
16011,99462
16019,99523
16027,99481
16035,99514
16043,99545
16051,99549
16059,99629
16067,99572
16075,99600
16689,99428
16697,99455
16705,99425
16713,99461
16721,99488
16729,99487
16737,99491
16745,99471
16753,99536
16761,99508
16769,99524
16777,99586
16785,99516
16793,99552
16801,99535
16809,99557
16817,99567
16825,99538
16833,99539
16841,99528
16849,99549
16857,99540
16865,99513
16873,99546
16881,99558
16889,99581
16897,99552
16905,99538
16913,99621
16921,99609
16929,99640
16937,99634
16945,99598
16953,99622
16961,99654
16969,99648
16977,99688
16985,99681
16993,99664
17001,99698
17009,99702
17017,99706
17025,99772
17033,99697
17041,99732
17049,99700
17057,99707
17065,99706
17073,99619
17081,99595
17089,99558
17097,99536
17105,99538
17113,99503
17121,99464
17129,99427
17137,99438
17145,99455
17153,99430
17161,99502
17169,99495
17177,99530
17185,99537
17193,99469
17201,99545
17209,99579
17217,99584
17225,99572
17233,99544
17241,99628
17249,99619
17257,99624
17265,99621
17273,99644
17281,99608
17289,99643
17297,99599
17305,99616
17313,99674
17321,99598
17329,99603
17337,99588
17345,99603
17353,99649
17361,99615
17369,99618
17377,99631
17385,99673
17393,99714
17401,99687
17409,99742
17417,99741
17425,99771
17433,99764
17441,99740
17449,99807
17457,99853
17465,99815
17473,99810
17481,99782
17489,99780
17497,99846
17505,99816
17513,99832
17521,99880
17529,99813
17537,99825
17545,99831
17553,99866
17561,99898
17569,99834
17577,99848
17585,99827
17593,99854
17601,99896
17609,99859
17617,99838
17625,99810
17633,99779
17641,99759
17649,99694
17657,99666
17665,99659
17673,99591
17681,99586
18129,99880
18137,99889
18145,99891
18153,99891
18161,99882
18169,99896
18177,99880
18185,99885
18193,99838
18201,99830
18209,99780
18217,99703
18225,99705
18233,99643
18241,99635
18249,99580
18257,99521
18265,99549
18273,99503
18281,99526
18289,99532
18297,99549
18305,99542
18313,99566
18321,99600
18329,99597
18337,99689
18345,99640
18353,99690
18361,99678
18369,99685
18377,99723
18385,99704
18393,99708
18401,99715
18409,99719
18417,99750
18425,99714
18433,99759
18441,99775
18449,99744
18457,99762
18465,99673
18473,99754
18481,99738
18489,99771
18497,99742
18505,99701
18513,99762
18521,99707
18529,99726
18537,99727
18545,99765
18553,99707
18561,99741
18569,99756
18577,99781
18585,99803
18593,99774
18601,99814
18609,99804
18617,99810
18625,99817
18633,99785
18641,99799
18649,99786
18657,99809
18665,99804
18673,99752
18681,99798
18689,99776
18697,99808
18705,99778
18713,99785
18721,99796
18729,99808
18737,99830
18745,99785
18753,99771
18761,99770
18769,99754
18777,99706
18785,99710
18793,99707
18801,99621
18809,99601
18817,99545
18825,99527
18833,99559
18841,99480
18849,99542
18857,99520
18865,99560
18873,99606
18881,99576
18889,99626
18897,99595
18905,99646
18913,99648
18921,99599
18929,99659
18937,99646
18945,99697
18953,99706
18961,99576
18969,99763
18977,99742
18985,99764
18993,99732
19001,99722
19009,99740
19017,99756
19025,99771
19033,99768
19041,99772
19049,99722
19057,99744
19065,99714
19073,99735
19081,99806
19089,99704
19097,99751
19105,99715
19113,99745
19121,99747
19563,99688
19571,99740
19579,99702
19587,99743
19595,99701
19603,99694
19611,99710
19619,99672
19627,99685
19635,99672
19643,99656
19651,99613
19659,99610
19667,99652
19675,99643
19683,99682
19691,99679
19699,99649
19707,99696
19715,99695
19723,99691
19731,99719
19739,99727
19747,99699
19755,99729
19763,99718
19771,99733
19779,99785
19787,99729
19795,99753
19803,99723
19811,99757
19819,99777
19827,99748
19835,99745
19843,99745
19851,99764
19859,99742
19867,99692
19875,99731
19883,99669
19891,99644
19899,99599
19907,99748
19915,99530
19923,99504
19931,99462
19939,99427
19947,99394
19955,99424
19963,99466
19971,99463
19979,99460
19987,99487
19995,99484
20003,99523
20011,99532
20019,99533
20027,99586
20035,99538
20043,99557
20051,99585
20059,99590
20067,99620
20075,99604
20083,99616
20091,99614
20099,99649
20107,99627
20115,99624
20123,99649
20131,99631
20139,99613
20147,99622
20155,99601
20163,99643
20171,99610
20179,99646
20187,99635
20195,99644
20203,99656
20211,99641
20219,99615
20227,99627
20235,99648
20243,99636
20251,99587
20259,99682
20267,99656
20275,99678
20283,99654
20291,99589
20299,99645
20307,99669
20315,99668
20323,99644
20331,99646
20339,99663
20347,99679
20355,99683
20363,99679
20371,99720
20379,99734
20387,99729
20395,99742
20403,99710
20411,99758
20419,99752
20427,99749
20435,99743
20443,99771
20451,99782
20459,99693
20467,99660
20475,99612
20483,99604
20491,99544
20499,99480
20507,99497
20515,99436
20523,99468
20531,99422
20539,99693
20547,99474
20555,99453
21196,99649
21204,99627
21212,99694
21220,99643
21228,99662
21236,99682
21244,99694
21252,99701
21260,99619
21268,99680
21276,99718
21284,99690
21292,99690
21300,99656
21308,99672
21316,99688
21324,99661
21332,99664
21340,99677
21348,99652
21356,99673
21364,99688
21372,99668
21380,99710
21388,99649
21396,99654
21404,99713
21412,99693
21420,99740
21428,99705
21436,99696
21444,99687
21452,99658
21460,99727
21468,99726
21476,99710
21484,99733
21492,99722
21500,99773
21508,99705
21516,99767
21524,99790
21532,99751
21540,99785
21548,99747
21556,99760
21564,99781
21572,99777
21580,99751
21588,99686
21596,99649
21604,99635
21612,99606
21620,99543
21628,99597
21636,99486
21644,99492
21652,99492
21660,99475
21668,99519
21676,99515
21684,99513
21692,99527
21700,99548
21708,99597
21716,99558
21724,99574
21732,99631
21740,99628
21748,99659
21756,99515
21764,99684
21772,99688
21780,99685
21788,99718
21796,99675
21804,99726
21812,99754
21820,99750
21828,99745
21836,99763
21844,99717
21852,99750
21860,99767
21868,99720
21876,99774
21884,99712
21892,99703
21900,99714
21908,99680
21916,99756
21924,99705
21932,99704
21940,99716
21948,99718
21956,99745
21964,99693
21972,99736
21980,99739
21988,99751
21996,99751
22004,99708
22012,99768
22020,99755
22028,99767
22036,99803
22044,99809
22052,99772
22060,99826
22068,99858
22076,99832
22084,99832
22092,99805
22100,99866
22108,99860
22116,99836
22124,99863
22132,99809
22140,99758
22148,99736
22156,99661
22164,99705
22172,99599
22180,99565
22188,99590
22629,99888
22637,99881
22645,99868
22653,99885
22661,99855
22669,99805
22677,99780
22685,99774
22693,99726
22701,99712
22709,99659
22717,99641
22725,99658
22733,99633
22741,99666
22749,99666
22757,99599
22765,99670
22773,99677
22781,99678
22789,99751
22797,99740
22805,99762
22813,99746
22821,99736
22829,99802
22837,99765
22845,99797
22853,99784
22861,99798
22869,99806
22877,99795
22885,99840
22893,99840
22901,99867
22909,99832
22917,99781
22925,99843
22933,99827
22941,99846
22949,99845
22957,99828
22965,99789
22973,99820
22981,99798
22989,99829
22997,99847
23005,99805
23013,99810
23021,99797
23029,99815
23037,99831
23045,99800
23053,99815
23061,99805
23069,99814
23077,99835
23085,99811
23093,99859
23101,99845
23109,99836
23117,99836
23125,99812
23133,99883
23141,99854
23149,99866
23157,99880
23165,99857
23173,99874
23181,99889
23189,99857
23197,99882
23205,99847
23213,99779
23221,99779
23229,99738
23237,99726
23245,99733
23253,99631
23261,99597
23269,99576
23277,99575
23285,99621
23293,99587
23301,99611
23309,99621
23317,99663
23325,99665
23333,99612
23341,99662
23349,99671
23357,99712
23365,99700
23373,99587
23381,99728
23389,99748
23397,99761
23405,99801
23413,99756
23421,99791
23429,99816
23437,99779
23445,99796
23453,99795
23461,99743
23469,99771
23477,99699
23485,99704
23493,99745
23501,99679
23509,99657
23517,99615
23525,99644
23533,99647
23541,99652
23549,99645
23557,99642
23565,99691
23573,99702
23581,99687
23589,99702
23597,99710
23605,99738
23613,99731
23621,99652
24067,99507
24075,99521
24083,99533
24091,99527
24099,99547
24107,99543
24115,99563
24123,99581
24131,99573
24139,99595
24147,99612
24155,99564
24163,99650
24171,99637
24179,99655
24187,99654
24195,99604
24203,99664
24211,99645
24219,99639
24227,99604
24235,99581
24243,99569
24251,99530
24259,99500
24267,99404
24275,99341
24283,99254
24291,99170
24299,99073
24307,98979
24315,98932
24323,98849
24331,98872
24339,98876
24347,98907
24355,98968
24363,98931
24371,98988
24379,99010
24387,99039
24395,99071
24403,99043
24411,99103
24419,99082
24427,99119
24435,99097
24443,99108
24451,99157
24459,99133
24467,99191
24475,99167
24483,99141
24491,99177
24499,99149
24507,99151
24515,99150
24523,99126
24531,99078
24539,99108
24547,99076
24555,99083
24563,99059
24571,99019
24579,99034
24587,98998
24595,99040
24603,99072
24611,99032
24619,99061
24627,99044
24635,99059
24643,99095
24651,99073
24659,99132
24667,99083
24675,99125
24683,99121
24691,99097
24699,99130
24707,99143
24715,99153
24723,99145
24731,99131
24739,99149
24747,99125
24755,99097
24763,99097
24771,99034
24779,99003
24787,98967
24795,98933
24803,98903
24811,98879
24819,98826
24827,98823
24835,98819
24843,98858
24851,98887
24859,98892
24867,98919
24875,98891
24883,98954
24891,98976
24899,98950
24907,99027
24915,99011
24923,99063
24931,99037
24939,99020
24947,99054
24955,99034
24963,99037
24971,99029
24979,98973
24987,98994
24995,99032
25003,99004
25011,99036
25019,99042
25027,99000
25035,99037
25043,99016
25051,99051
25059,99096
25300,98946
25308,98882
25316,98796
25324,98658
25332,98629
25340,98641
25348,98625
25356,98647
25364,98721
25372,98763
25380,98801
25388,98836
25396,98918
25404,98893
25412,98953
25420,98977
25428,99040
25436,99039
25444,98995
25452,99123
25460,99097
25468,99134
25476,99140
25484,99072
25492,99173
25500,99152
25508,99153
25516,99119
25524,99114
25532,99096
25540,99085
25548,99085
25556,99080
25564,99117
25572,99033
25580,99028
25588,99059
25596,99043
25604,99084
25612,99054
25620,98990
25628,99023
25636,99001
25644,99036
25652,98992
25660,99037
25668,99034
25676,99048
25684,99032
25692,98993
25700,99077
25708,99085
25716,99082
25724,99114
25732,99065
25740,99133
25748,99104
25756,99116
25764,99115
25772,99129
25780,99095
25788,99069
25796,99096
25804,99040
25812,99086
25820,99017
25828,98986
25836,98990
25844,98954
25852,99025
25860,98995
25868,99013
25876,99042
25884,99063
25892,99110
25900,99108
25908,99129
25916,99164
25924,99161
25932,99177
25940,99152
25948,99225
25956,99249
25964,99286
25972,99278
25980,99266
25988,99328
25996,99303
26004,99325
26012,99313
26020,99312
26028,99310
26036,99300
26044,99317
26052,99309
26060,99360
26068,99298
26076,99267
26084,99261
26092,99247
26100,99246
26108,99218
26116,99189
26124,99190
26132,99156
26140,99171
26148,99139
26156,99149
26164,99156
26172,99109
26180,99168
26188,99117
26196,99146
26204,99167
26212,99128
26220,99157
26228,99109
26236,99124
26244,99116
26252,99085
26260,99115
26268,99082
26276,99052
26284,98995
26292,99128
26944,98942
26952,98984
26960,98905
26968,98968
26976,98997
26984,98998
26992,99021
27000,98990
27008,98986
27016,99019
27024,99015
27032,99022
27040,99025
27048,99008
27056,99028
27064,99063
27072,99019
27080,99051
27088,99019
27096,99004
27104,99025
27112,99013
27120,99076
27128,98996
27136,98995
27144,99000
27152,98972
27160,99010
27168,98950
27176,98986
27184,99017
27192,99017
27200,99050
27208,99015
27216,99030
27224,99059
27232,99027
27240,99078
27248,99014
27256,98959
27264,98937
27272,98923
27280,98910
27288,98787
27296,98796
27304,98760
27312,98736
27320,98706
27328,98811
27336,98737
27344,98842
27352,98793
27360,98828
27368,98844
27376,98810
27384,98899
27392,98866
27400,98877
27408,98954
27416,98940
27424,98971
27432,98913
27440,98946
27448,98948
27456,98915
27464,98915
27472,98846
27480,98857
27488,98879
27496,98896
27504,98885
27512,98873
27520,98850
27528,98888
27536,98893
27544,98857
27552,98909
27560,98843
27568,98846
27576,98846
27584,98842
27592,98866
27600,98842
27608,98804
27616,98836
27624,98817
27632,98879
27640,98799
27648,98827
27656,98833
27664,98799
27672,98822
27680,98842
27688,98800
27696,98777
27704,98780
27712,98719
27720,98668
27728,98608
27736,98586
27744,98524
27752,98472
27760,98439
27768,98368
27776,98389
27784,98423
27792,98408
27800,98492
27808,98454
27816,98457
27824,98515
27832,98530
27840,98560
27848,98522
27856,98543
27864,98615
27872,98608
27880,98647
27888,98602
27896,98680
27904,98702
27912,98717
27920,98739
27928,98713
27936,98803
28572,98737
28580,98733
28588,98801
28596,98789
28604,98773
28612,98774
28620,98807
28628,98851
28636,98818
28644,98818
28652,98789
28660,98790
28668,98739
28676,98681
28684,98652
28692,98599
28700,98560
28708,98523
28716,98423
28724,98453
28732,98444
28740,98480
28748,98461
28756,98509
28764,98562
28772,98555
28780,98589
28788,98572
28796,98669
28804,98636
28812,98666
28820,98678
28828,98700
28836,98757
28844,98742
28852,98744
28860,98761
28868,98782
28876,98782
28884,98731
28892,98801
28900,98783
28908,98793
28916,98765
28924,98729
28932,98766
28940,98748
28948,98750
28956,98747
28964,98693
28972,98742
28980,98741
28988,98758
28996,98755
29004,98734
29012,98753
29020,98768
29028,98769
29036,98806
29044,98815
29052,98785
29060,98871
29068,98854
29076,98839
29084,98928
29092,98853
29100,98879
29108,98870
29116,98870
29124,98879
29132,98829
29140,98775
29148,98734
29156,98697
29164,98602
29172,98540
29180,98489
29188,98408
29196,98433
29204,98409
29212,98829
29220,98439
29228,98469
29236,98531
29244,98558
29252,98563
29260,98596
29268,98639
29276,98654
29284,98709
29292,98728
29300,98688
29308,98733
29316,98742
29324,98780
29332,98834
29340,98787
29348,98812
29356,98790
29364,98811
29372,98816
29380,98814
29388,98818
29396,98805
29404,98803
29412,98766
29420,98722
29428,98776
29436,98765
29444,98809
29452,98789
29460,98768
29468,98798
29476,98823
29484,98828
29492,98842
29500,98812
29508,98794
29516,98800
29524,98813
29532,98838
29540,98878
29548,98819
29556,98847
29564,98840
30206,98187
30214,98181
30222,98245
30230,98236
30238,98281
30246,98317
30254,98305
30262,98382
30270,98333
30278,98407
30286,98411
30294,98388
30302,98448
30310,98236
30318,98430
30326,98443
30334,98428
30342,98427
30350,98428
30358,98408
30366,98443
30374,98486
30382,98442
30390,98444
30398,98399
30406,98432
30414,98440
30422,98415
30430,98478
30438,98477
30446,98465
30454,98469
30462,98461
30470,98512
30478,98513
30486,98474
30494,98519
30502,98502
30510,98521
30518,98488
30526,98514
30534,98565
30542,98549
30550,98580
30558,98513
30566,98573
30574,98573
30582,98550
30590,98567
30598,98501
30606,98394
30614,98246
30622,98157
30630,98074
30638,97948
30646,97910
30654,97846
30662,97841
30670,97826
30678,97803
30686,97907
30694,97930
30702,97966
30710,97974
30718,98003
30726,98070
30734,98079
30742,98121
30750,98126
30758,98181
30766,98164
30774,98189
30782,98228
30790,98223
30798,98307
30806,98238
30814,98284
30822,98289
30830,98306
30838,98331
30846,98289
30854,98267
30862,98270
30870,98262
30878,98273
30886,98236
30894,98286
30902,98268
30910,98295
30918,98267
30926,98261
30934,98274
30942,98272
30950,98302
30958,98281
30966,98245
30974,98334
30982,98324
30990,98347
30998,98336
31006,98365
31014,98324
31022,98350
31030,98364
31038,98381
31046,98445
31054,98381
31062,98432
31070,98387
31078,98431
31086,98445
31094,98389
31102,98394
31110,98321
31118,98297
31126,98186
31134,98044
31142,97867
31150,97795
31158,97714
31166,97617
31174,98389
31182,97594
31190,97557
31198,97604
31451,98026
31459,98038
31467,98050
31475,98039
31483,98090
31491,98074
31499,98096
31507,98129
31515,98097
31523,98140
31531,98148
31539,98149
31547,98198
31555,98155
31563,98168
31571,98128
31579,98187
31587,98151
31595,98113
31603,98125
31611,98071
31619,98048
31627,97931
31635,97844
31643,97740
31651,97660
31659,97581
31667,97567
31675,97473
31683,97510
31691,97507
31699,97548
31707,97602
31715,97661
31723,97628
31731,97683
31739,97705
31747,97747
31755,97786
31763,97764
31771,97830
31779,97810
31787,97843
31795,97883
31803,97853
31811,97868
31819,97838
31827,97881
31835,97878
31843,97832
31851,97890
31859,97872
31867,97894
31875,97872
31883,97853
31891,97846
31899,97861
31907,97849
31915,97858
31923,97831
31931,97810
31939,97883
31947,97872
31955,97880
31963,97903
31971,97857
31979,97912
31987,97883
31995,97907
32003,97926
32011,97912
32019,97934
32027,97913
32035,97960
32043,97977
32051,97936
32059,97970
32067,97929
32075,97960
32083,97953
32091,97939
32099,97959
32107,97918
32115,97916
32123,97845
32131,97702
32139,97589
32147,97512
32155,97401
32163,97364
32171,97293
32179,97255
32187,97302
32195,97271
32203,97336
32211,97398
32219,97382
32227,97441
32235,97455
32243,97505
32251,97550
32259,97548
32267,97561
32275,97541
32283,97578
32291,97596
32299,97580
32307,97608
32315,97603
32323,97617
32331,97599
32339,97557
32347,97638
32355,97607
32363,97589
32371,97623
32379,97544
32387,97599
32395,97601
32403,97573
32411,97623
32419,97610
32427,97611
32435,97641
32443,97649
32727,96967
32735,96983
32743,97023
32751,97034
32759,97138
32767,97083
32775,97160
32783,97191
32791,97221
32799,97278
32807,97308
32815,97331
32823,97338
32831,97382
32839,97389
32847,97365
32855,97419
32863,97407
32871,97441
32879,97429
32887,97409
32895,97469
32903,97445
32911,97457
32919,97418
32927,97391
32935,97432
32943,97407
32951,97429
32959,97403
32967,97440
32975,97418
32983,97448
32991,97459
32999,97466
33007,97529
33015,97495
33023,97500
33031,97494
33039,97512
33047,97543
33055,97497
33063,97543
33071,97486
33079,97515
33087,97532
33095,97478
33103,97519
33111,97521
33119,97546
33127,97518
33135,97510
33143,97558
33151,97545
33159,97569
33167,97543
33175,97543
33183,97561
33191,97528
33199,97560
33207,97529
33215,97576
33223,97537
33231,97491
33239,97460
33247,97353
33255,97293
33263,97085
33271,96985
33279,96896
33287,96887
33295,96857
33303,96770
33311,96769
33319,96785
33327,96830
33335,96854
33343,96841
33351,96959
33359,96964
33367,96989
33375,96988
33383,96770
33391,97054
33399,97002
33407,97079
33415,97042
33423,97059
33431,97088
33439,97105
33447,97127
33455,97103
33463,97149
33471,97119
33479,97137
33487,97151
33495,97157
33503,97174
33511,97165
33519,97148
33527,97122
33535,97164
33543,97147
33551,97101
33559,97156
33567,97122
33575,97169
33583,97136
33591,97106
33599,97170
33607,97164
33615,97170
33623,97158
33631,97149
33639,97198
33647,97181
33655,97202
33663,97192
33671,97185
33679,97165
33687,97187
33695,97224
33703,97235
33711,97279
33719,97218
34102,96947
34110,96958
34118,96929
34126,96944
34134,96985
34142,96955
34150,96972
34158,96956
34166,96973
34174,96986
34182,97024
34190,97031
34198,97045
34206,97014
34214,96992
34222,97039
34230,97013
34238,97055
34246,97001
34254,97009
34262,97026
34270,97023
34278,97068
34286,97004
34294,97046
34302,97055
34310,97014
34318,97046
34326,97017
34334,97013
34342,97023
34350,96968
34358,96971
34366,96905
34374,96822
34382,96760
34390,96671
34398,96583
34406,96544
34414,96474
34422,96510
34430,96519
34438,96544
34446,96604
34454,96578
34462,96611
34470,96640
34478,96629
34486,96681
34494,96660
34502,96635
34510,96696
34518,96671
34526,96754
34534,96720
34542,96703
34550,96745
34558,96724
34566,96749
34574,96711
34582,96744
34590,96756
34598,96716
34606,96737
34614,96720
34622,96762
34630,96767
34638,96745
34646,96743
34654,96717
34662,96715
34670,96741
34678,96781
34686,96747
34694,96749
34702,96727
34710,96745
34718,96743
34726,96714
34734,96751
34742,96736
34750,96764
34758,96752
34766,96747
34774,96758
34782,96777
34790,96792
34798,96772
34806,96840
34814,96789
34822,96797
34830,96810
34838,96823
34846,96861
34854,96813
34862,96805
34870,96775
34878,96806
34886,96792
34894,96711
34902,96731
34910,96681
34918,96645
34926,96506
34934,96388
34942,96340
34950,96288
34958,96250
34966,96256
34974,96217
34982,96292
34990,96278
34998,96333
35006,96358
35014,96398
35022,96358
35030,96394
35038,96415
35046,96427
35054,96492
35062,96431
35070,96502
35078,96478
35086,96521
35094,96562
35736,96373
35744,96378
35752,96420
35760,96350
35768,96383
35776,96383
35784,96364
35792,96431
35800,96376
35808,96363
35816,96413
35824,96371
35832,96440
35840,96368
35848,96394
35856,96396
35864,96382
35872,96425
35880,96366
35888,96397
35896,96423
35904,96414
35912,96443
35920,96413
35928,96442
35936,96447
35944,96425
35952,96427
35960,96424
35968,96400
35976,96395
35984,96401
35992,96335
36000,96319
36008,96229
36016,96130
36024,96093
36032,96031
36040,96040
36048,96045
36056,96040
36064,96090
36072,96095
36080,96117
36088,96096
36096,96110
36104,96158
36112,96142
36120,96211
36128,96045
36136,96213
36144,96237
36152,96225
36160,96273
36168,96231
36176,96253
36184,96284
36192,96286
36200,96275
36208,96274
36216,96270
36224,96287
36232,96287
36240,96285
36248,96308
36256,96263
36264,96251
36272,96295
36280,96274
36288,96326
36296,96264
36304,96248
36312,96291
36320,96262
36328,96285
36336,96234
36344,96271
36352,96284
36360,96275
36368,96317
36376,96256
36384,96283
36392,96306
36400,96338
36408,96322
36416,96312
36424,96311
36432,96327
36440,96315
36448,96335
36456,96393
36464,96332
36472,96354
36480,96364
36488,96357
36496,96382
36504,96337
36512,96322
36520,96315
36528,96274
36536,96295
36544,96220
36552,96120
36560,96089
36568,96014
36576,95972
36584,95910
36592,95923
36600,95926
36608,95946
36616,95989
36624,95959
36632,96045
36640,96040
36648,96074
36656,96085
36664,96110
36672,96098
36680,96103
36688,96143
36696,96118
36704,96181
36712,96133
36720,96156
36728,96159
37373,96156
37381,96175
37389,96150
37397,96206
37405,96167
37413,96137
37421,96197
37429,96173
37437,96177
37445,96172
37453,96110
37461,96194
37469,96175
37477,96179
37485,96174
37493,96159
37501,96208
37509,96217
37517,96220
37525,96211
37533,96244
37541,96195
37549,96245
37557,96246
37565,96263
37573,96217
37581,96235
37589,96271
37597,96277
37605,96259
37613,96268
37621,96210
37629,96208
37637,96159
37645,96146
37653,96112
37661,96005
37669,95992
37677,95939
37685,95929
37693,95927
37701,95884
37709,95939
37717,95955
37725,95991
37733,96018
37741,95977
37749,96025
37757,96076
37765,96091
37773,96072
37781,96083
37789,96105
37797,96134
37805,96142
37813,96154
37821,96207
37829,96161
37837,96172
37845,96151
37853,96189
37861,96215
37869,96172
37877,96182
37885,96146
37893,96179
37901,96174
37909,96121
37917,96143
37925,96134
37933,96186
37941,96156
37949,96172
37957,96172
